"DR" "ES"
"Elephantulus_brachyrhynchus" 0.0642338526845991 15.5681149145793
"Elephantulus_edwardii" 0.0816617384406133 12.2456369297995
"Elephantulus_fuscipes" 0.0708784918345879 14.1086523445468
"Elephantulus_fuscus" 0.0708784918345879 14.1086523445468
"Elephantulus_intufi" 0.076781121808209 13.024034768571
"Elephantulus_myurus" 0.0656097668110228 15.2416331989157
"Elephantulus_pilicaudus" 0.0597820767645514 16.7274215637983
"Elephantulus_revoili" 0.0759060317396889 13.1741836199446
"Elephantulus_rozeti" 0.0597820767645514 16.7274215637983
"Elephantulus_rufescens" 0.0759060317396889 13.1741836199446
"Elephantulus_rupestris" 0.076781121808209 13.024034768571
"Elephantulus_sp._HS451" 0.0816617384406133 12.2456369297995
"Elephas_maximus" 0.0457582463810524 21.8539843435539
"Eligmodontia_moreni" 0.26078417743602 3.8345884701741
"Eligmodontia_morgani" 0.269018861223791 3.7172114826853
"Eligmodontia_puerulus" 0.26078417743602 3.8345884701741
"Eligmodontia_typus" 0.269018861223791 3.7172114826853
"Eliomys_melanurus" 0.0605304361908636 16.5206144698316
"Eliomys_munbyanus" 0.0438807430150458 22.7890398222546
"Eliomys_quercinus" 0.0605304361908636 16.5206144698316
"Eliurus_antsingy" 0.157090195723966 6.36576964839466
"Eliurus_danieli" 0.166987422496958 5.98847497043209
"Eliurus_ellermani" 0.166987422496958 5.98847497043209
"Eliurus_grandidieri" 0.14534055377204 6.88039211387933
"Eliurus_majori" 0.198150635198744 5.04666562888887
"Eliurus_minor" 0.149025112388082 6.71027844888222
"Eliurus_myoxinus" 0.198150635198744 5.04666562888887
"Eliurus_penicillatus" 0.126395103132725 7.91169891249599
"Eliurus_petteri" 0.157090195723966 6.36576964839466
"Eliurus_tanala" 0.14534055377204 6.88039211387933
"Eliurus_webbi" 0.149025112388082 6.71027844888222
"Ellobius_alaicus" 0.179522961918044 5.57031807695174
"Ellobius_fuscocapillus" 0.179522961918044 5.57031807695174
"Ellobius_lutescens" 0.157427633084851 6.35212497580408
"Ellobius_talpinus" 0.144576902564332 6.9167341550635
"Ellobius_tancrei" 0.144576902564332 6.9167341550635
"Emballonura_alecto" 0.0655656418098019 15.2518906609788
"Emballonura_atrata" 0.0777059269961058 12.8690312136694
"Emballonura_beccarii" 0.0587541446560268 17.0200758747226
"Emballonura_dianae" 0.0560480346088156 17.8418388259187
"Emballonura_furax" 0.0534940721617975 18.6936600559294
"Emballonura_monticola" 0.0655656418098019 15.2518906609788
"Emballonura_raffrayana" 0.0335982079761301 29.7634921692982
"Emballonura_semicaudata" 0.0415376008825716 24.0745728870341
"Emballonura_serii" 0.0534940721617975 18.6936600559294
"Emballonura_tiavato" 0.0777059269961058 12.8690312136694
"Enhydra_lutris" 0.125497874890703 7.96826241775732
"Eoglaucomys_fimbriatus" 0.0971316972621852 10.2953003827445
"Eolagurus_luteus" 0.172305573901834 5.80364278041127
"Eolagurus_przewalskii" 0.119681236829824 8.35552862327043
"Eonycteris_major" 0.0978881488315188 10.2157412509778
"Eonycteris_robusta" 0.0978881488315188 10.2157412509778
"Eonycteris_spelaea" 0.0864006889400331 11.5739817849607
"Eospalax_fontanierii" 0.0683549036677685 14.629528334359
"Eospalax_rothschildi" 0.0861011402085306 11.6142480526747
"Eospalax_smithii" 0.0801077777234447 12.4831823877613
"Eothenomys_cachinus" 0.359432006276818 2.78216737112122
"Eothenomys_chinensis" 0.184583861959728 5.41759170808865
"Eothenomys_custos" 0.239345965692468 4.17805245685605
"Eothenomys_eleusis" 0.411597628333124 2.42955724514199
"Eothenomys_melanogaster" 0.292006292529231 3.42458373529706
"Eothenomys_miletus" 0.411597628333124 2.42955724514199
"Eothenomys_olitor" 0.251878780039805 3.97016374242391
"Eothenomys_proditor" 0.251878780039805 3.97016374242391
"Eothenomys_smithii" 0.276166790962448 3.62100018077835
"Eothenomys_wardi" 0.294697328422191 3.39331206480221
"Eozapus_setchuanus" 0.0553038196522606 18.0819336944139
"Episoriculus_caudatus" 0.0897030884767947 11.147888182899
"Episoriculus_fumidus" 0.0807348283535319 12.3862281049397
"Episoriculus_leucops" 0.0897030884767947 11.147888182899
"Episoriculus_macrurus" 0.0855357744889456 11.6910147359365
"Epixerus_ebii" 0.0846347182544573 11.8154821168479
"Epixerus_wilsoni" 0.0781708908797526 12.7924856522137
"Epomophorus_angolensis" 0.333779861957476 2.99598661865167
"Epomophorus_anselli" 0.379586364313575 2.6344465818954
"Epomophorus_crypturus" 0.350141846772533 2.8559853933987
"Epomophorus_gambianus" 0.350141846772533 2.8559853933987
"Epomophorus_grandis" 0.382352518855024 2.61538750416646
"Epomophorus_labiatus" 0.379586364313575 2.6344465818954
"Epomophorus_minimus" 0.382352518855024 2.61538750416646
"Epomophorus_minor" 0.301316372051801 3.31877087590875
"Epomophorus_wahlbergi" 0.333779861957476 2.99598661865167
"Epomops_buettikoferi" 0.228644614722883 4.37359961970677
"Epomops_dobsonii" 0.228644614722883 4.37359961970677
"Epomops_franqueti" 0.204434303236051 4.89154698683491
"Eptesicus_andinus" 0.0899375194539822 11.1188301175202
"Eptesicus_bobrinskoi" 0.111345074757539 8.98108876551173
"Eptesicus_bottae" 0.0690723388848461 14.4775754831055
"Eptesicus_brasiliensis" 0.136198537073917 7.34222276893681
"Eptesicus_chiriquinus" 0.136198537073917 7.34222276893681
"Eptesicus_diminutus" 0.167576910951161 5.9674091992986
"Eptesicus_dimissus" 0.0690723388848461 14.4775754831055
"Eptesicus_floweri" 0.122324983660311 8.17494488923818
"Eptesicus_furinalis" 0.167576910951161 5.9674091992986
"Eptesicus_fuscus" 0.110971975515195 9.01128411346588
"Eptesicus_gobiensis" 0.112529462426207 8.88656160297367
"Eptesicus_guadeloupensis" 0.0830560980837036 12.0400551322818
"Eptesicus_hottentotus" 0.0827388712320454 12.0862175795878
"Eptesicus_innoxius" 0.0830560980837036 12.0400551322818
"Eptesicus_japonensis" 0.0952250451803534 10.5014389660412
"Eptesicus_malagasyensis" 0.122324983660311 8.17494488923818
"Eptesicus_matroka" 0.0899375194539822 11.1188301175202
"Eptesicus_nasutus" 0.0827388712320454 12.0862175795878
"Eptesicus_nilssoni" 0.112529462426207 8.88656160297367
"Eptesicus_pachyotis" 0.0854428843686867 11.7037247441811
"Eptesicus_platyops" 0.0829582398998357 12.054257674794
"Eptesicus_regulus" 0.0727609897654589 13.7436283264349
"Eptesicus_serotinus" 0.0863470910897869 11.5811660517916
"Eptesicus_tatei" 0.111345074757539 8.98108876551173
"Eptesicus_vulturnus" 0.0727609897654589 13.7436283264349
"Equus_africanus" 0.073308910839085 13.6409065221966
"Equus_asinus" 0.119439416597623 8.37244544963642
"Equus_burchellii" 0.121564265549994 8.22610160539937
"Equus_caballus" 0.100926656594916 9.90818514888139
"Equus_ferus" 0.0808439482970478 12.3695096672625
"Equus_grevyi" 0.121564265549994 8.22610160539937
"Equus_hemionus" 0.119439416597623 8.37244544963642
"Equus_kiang" 0.109746320343847 9.11192281314666
"Equus_quagga" 0.0808439482970478 12.3695096672625
"Equus_sp._KU62158" 0.0700955643514599 14.2662379460416
"Equus_zebra" 0.116254022907799 8.60185286485183
"Eremitalpa_granti" 0.0353712640686459 28.2715369758704
"Eremodipus_lichtensteini" 0.0668215933332068 14.9652223198792
"Eremoryzomys_polius" 0.246951352251638 4.04938053945549
"Erethizon_dorsatum" 0.0978063530618087 10.2242847084591
"Erignathus_barbatus" 0.0602236453384338 16.604773662909
"Erinaceus_amurensis" 0.0870406414111136 11.4888859248723
"Erinaceus_concolor" 0.0899472844491815 11.1176230180132
"Erinaceus_europaeus" 0.0870406414111136 11.4888859248723
"Erinaceus_roumanicus" 0.0899472844491815 11.1176230180132
"Erophylla_bombifrons" 0.104402802186867 9.57828697174371
"Erophylla_sezekorni" 0.104402802186867 9.57828697174371
"Erythrocebus_patas" 0.281642040218637 3.55060629167331
"Eschrichtius_robustus" 0.0543879287896161 18.3864328400555
"Eubalaena_australis" 0.102140079514428 9.79047602815645
"Eubalaena_glacialis" 0.105782486188678 9.45336072189077
"Eubalaena_japonica" 0.105782486188678 9.45336072189077
"Euchoreutes_naso" 0.0397637911150158 25.1485075230258
"Euderma_maculatum" 0.0496136485537873 20.1557440170093
"Eudiscopus_denticulus" 0.0592567221317112 16.8757225176458
"Eudorcas_albonotata" 0.209381144396334 4.77597924532839
"Eudorcas_rufifrons" 0.271575626526123 3.68221556842771
"Eudorcas_thomsonii" 0.271575626526123 3.68221556842771
"Eulemur_albifrons" 0.138144174713145 7.23881410183591
"Eulemur_cinereiceps" 0.101111461879892 9.89007558003537
"Eulemur_collaris" 0.134627338423466 7.42791183210153
"Eulemur_coronatus" 0.104730235550207 9.54834098048604
"Eulemur_fulvus" 0.138144174713145 7.23881410183591
"Eulemur_macaco" 0.101111461879892 9.89007558003537
"Eulemur_mongoz" 0.122332264820247 8.17445832029175
"Eulemur_rubriventer" 0.139952119519072 7.14530086029688
"Eulemur_rufifrons" 0.0997206880280723 10.0280094308865
"Eulemur_rufus" 0.122332264820247 8.17445832029175
"Eulemur_sanfordi" 0.139952119519072 7.14530086029688
"Eumetopias_jubatus" 0.129242861399887 7.73737124951086
"Eumops_auripendulus" 0.0972189467184771 10.2860608323166
"Eumops_bonariensis" 0.13445359519548 7.43751030640807
"Eumops_dabbenei" 0.0882694325650878 11.3289501352875
"Eumops_floridanus" 0.13644360260773 7.32903544679162
"Eumops_glaucinus" 0.1014888117785 9.85330286635444
"Eumops_hansae" 0.13445359519548 7.43751030640807
"Eumops_maurus" 0.0782436071726215 12.7805968581407
"Eumops_patagonicus" 0.102999180810957 9.70881508111591
"Eumops_perotis" 0.13644360260773 7.32903544679162
"Eumops_trumbulli" 0.0882694325650878 11.3289501352875
"Eumops_underwoodi" 0.0972189467184771 10.2860608323166
"Euneomys_chinchilloides" 0.158977201532814 6.29021010785371
"Euneomys_fossor" 0.151919970641645 6.58241306772525
"Euneomys_mordax" 0.158977201532814 6.29021010785371
"Euneomys_petersoni" 0.151919970641645 6.58241306772525
"Euoticus_elegantulus" 0.0446276907248677 22.4076124880639
"Euoticus_pallidus" 0.0548305058668984 18.2380225057108
"Eupetaurus_cinereus" 0.0818667003054718 12.2149786942514
"Euphractus_sexcinctus" 0.067452601130141 14.8252251691618
"Eupleres_goudotii" 0.0658434358115557 15.1875428077904
"Euroscaptor_grandis" 0.10643788577798 9.39515091539787
"Euroscaptor_klossi" 0.0821503113941385 12.1728083926819
"Euroscaptor_longirostris" 0.0530547979586549 18.8484366819998
"Euroscaptor_micrura" 0.10643788577798 9.39515091539787
"Euroscaptor_mizura" 0.0821503113941385 12.1728083926819
"Euroscaptor_parvidens" 0.0451858865192593 22.130804041518
"Euryoryzomys_emmonsae" 0.302688752723034 3.30372367986537
"Euryoryzomys_lamia" 0.210297512930421 4.75516798113946
"Euryoryzomys_legatus" 0.241339666068333 4.14353767986428
"Euryoryzomys_macconnelli" 0.302688752723034 3.30372367986537
"Euryoryzomys_nitidus" 0.210297512930421 4.75516798113946
"Euryoryzomys_russatus" 0.196249524745749 5.09555374106281
"Euryzygomatomys_spinosus" 0.0959087036096784 10.4265823889114
"Exilisciurus_concinnus" 0.0815983206720643 12.2551541718475
"Exilisciurus_exilis" 0.0815983206720643 12.2551541718475
"Exilisciurus_whiteheadi" 0.0550540815851415 18.1639575342564
"Felis_catus" 0.185048146133993 5.40399901804961
"Felis_chaus" 0.153052989222827 6.53368487004273
"Felis_margarita" 0.169995758264944 5.88249971767807
"Felis_nigripes" 0.14196870263326 7.04380600408276
"Felis_silvestris" 0.185048146133993 5.40399901804961
"Feresa_attenuata" 0.171963335916732 5.81519307397141
"Fossa_fossana" 0.0658434358115557 15.1875428077904
"Fukomys_amatus" 0.177136871584581 5.64535204361735
"Fukomys_anselli" 0.168529512112506 5.93367884037085
"Fukomys_bocagei" 0.100817883564183 9.91887515039314
"Fukomys_damarensis" 0.110464331682206 9.05269587722572
"Fukomys_darlingi" 0.10181726073493 9.82151742034571
"Fukomys_foxi" 0.0961797125831057 10.3972030394241
"Fukomys_mechowii" 0.100817883564183 9.91887515039314
"Fukomys_ochraceocinereus" 0.0961797125831057 10.3972030394241
"Fukomys_sp._CGF-2010a" 0.124035667617696 8.06219710190304
"Fukomys_sp._PAVD-2007" 0.142068383886793 7.03886376856971
"Fukomys_whytei" 0.177136871584581 5.64535204361735
"Funambulus_layardi" 0.101314828049583 9.87022353243891
"Funambulus_palmarum" 0.0876967271362005 11.4029340963536
"Funambulus_pennantii" 0.0825297540180354 12.1168421243745
"Funambulus_sublineatus" 0.101314828049583 9.87022353243891
"Funambulus_tristriatus" 0.0550495235553971 18.1654614865774
"Funisciurus_anerythrus" 0.131134307404649 7.62576948619738
"Funisciurus_bayonii" 0.182594761354759 5.47660837901656
"Funisciurus_carruthersi" 0.192776641523662 5.18735045955895
"Funisciurus_congicus" 0.192776641523662 5.18735045955895
"Funisciurus_duchaillui" 0.182594761354759 5.47660837901656
"Funisciurus_isabella" 0.131134307404649 7.62576948619738
"Funisciurus_lemniscatus" 0.131071490041326 7.62942421486704
"Funisciurus_leucogenys" 0.164720300942035 6.07089711639066
"Funisciurus_pyrropus" 0.108271249732476 9.23606222770007
"Funisciurus_substriatus" 0.164720300942035 6.07089711639066
"Furipterus_horrens" 0.0259647789134564 38.5137113369274
"Galago_alleni" 0.0630465618283608 15.8612931617496
"Galago_gabonensis" 0.0630465618283608 15.8612931617496
"Galago_gallarum" 0.0918526156963329 10.8870062373186
"Galago_granti" 0.0421338379745243 23.7338929485759
"Galagoides_cocos" 0.0860921115847926 11.6154660582938
"Galagoides_demidoff" 0.0344088809080108 29.0622645552877
"Galagoides_nyasae" 0.0966621928645956 10.3453063743422
"Galagoides_orinus" 0.0860921115847926 11.6154660582938
"Galagoides_rondoensis" 0.107060052981618 9.34055207474723
"Galagoides_thomasi" 0.0966621928645956 10.3453063743422
"Galagoides_zanzibaricus" 0.107060052981618 9.34055207474723
"Galago_matschiei" 0.0600583730201377 16.6504676985622
"Galago_moholi" 0.0918526156963329 10.8870062373186
"Galago_senegalensis" 0.075751424741892 13.2010718399991
"Galago_thomasi" 0.0419779426078906 23.8220345704134
"Galea_flavidens" 0.122783303226493 8.1444298509818
"Galea_monasteriensis" 0.129572746604544 7.71767232080058
"Galea_musteloides" 0.129572746604544 7.71767232080058
"Galea_spixii" 0.122783303226493 8.1444298509818
"Galemys_pyrenaicus" 0.0420508868502627 23.7807112977393
"Galeopterus_variegatus" 0.0206578340276789 48.4077855722979
"Galerella_nigrata" 0.0890958582982891 11.2238662840201
"Galerella_pulverulenta" 0.0652642331999792 15.3223281875672
"Galerella_sanguinea" 0.0890958582982891 11.2238662840201
"Galictis_cuja" 0.113638144768009 8.79986207132725
"Galictis_vittata" 0.113638144768009 8.79986207132725
"Galidia_elegans" 0.0670208297181171 14.9207344075849
"Galidictis_fasciata" 0.0955484896779737 10.4658901817317
"Galidictis_grandidieri" 0.0955484896779737 10.4658901817317
"Gazella_bennettii" 0.34021398470333 2.93932655611441
"Gazella_cuvieri" 0.380915226899314 2.6252560396183
"Gazella_dorcas" 0.319229715084377 3.13254046458578
"Gazella_erlangeri" 0.357190635026698 2.79962547149439
"Gazella_gazella" 0.357190635026698 2.79962547149439
"Gazella_leptoceros" 0.380915226899314 2.6252560396183
"Gazella_saudiya" 0.34021398470333 2.93932655611441
"Gazella_spekei" 0.319229715084377 3.13254046458578
"Gazella_subgutturosa" 0.337907939689939 2.95938592303451
"Genetta_abyssinica" 0.143490850474778 6.96908546218264
"Genetta_angolensis" 0.236143356094516 4.23471579526358
"Genetta_bourloni" 0.280005560868282 3.57135764339485
"Genetta_cristata" 0.15627370566256 6.39902916335321
"Genetta_felina" 0.183022777838886 5.46380080014028
"Genetta_genetta" 0.132148018659934 7.56727198894576
"Genetta_johnstoni" 0.139841634682732 7.15094615611984
"Genetta_maculata" 0.236143356094516 4.23471579526358
"Genetta_pardina" 0.222218781172556 4.50006968233475
"Genetta_piscivora" 0.143490850474778 6.96908546218264
"Genetta_poensis" 0.280005560868282 3.57135764339485
"Genetta_servalina" 0.15627370566256 6.39902916335321
"Genetta_sp._schoutedeni" 0.243512176632134 4.10657082463136
"Genetta_thierryi" 0.124677714589756 8.02067958408154
"Genetta_tigrina" 0.183022777838886 5.46380080014028
"Genetta_victoriae" 0.104764563894781 9.54521226284434
"Geogale_aurita" 0.0538719742900368 18.5625274213301
"Geomys_arenarius" 0.133356470976138 7.49869873340405
"Geomys_attwateri" 0.201469693074582 4.96352570324218
"Geomys_breviceps" 0.201469693074582 4.96352570324218
"Geomys_bursarius" 0.1773089393792 5.63987356475783
"Geomys_knoxjonesi" 0.192864068033672 5.18499900056764
"Geomys_personatus" 0.160820269583401 6.21812164965563
"Geomys_pinetis" 0.0992302208682206 10.0775750698773
"Geomys_texensis" 0.192864068033672 5.18499900056764
"Geomys_tropicalis" 0.160820269583401 6.21812164965563
"Georychus_capensis" 0.0637238557490162 15.6927101828021
"Geoxus_valdivianus" 0.196877703359012 5.07929533379648
"Gerbilliscus_afra" 0.101509175683282 9.85132618079863
"Gerbilliscus_boehmi" 0.15570573335068 6.42237108731121
"Gerbilliscus_brantsii" 0.0817107024668153 12.2382988985577
"Gerbilliscus_gambiana" 0.15570573335068 6.42237108731121
"Gerbilliscus_guineae" 0.101509175683282 9.85132618079863
"Gerbilliscus_inclusus" 0.129132504055673 7.74398364929767
"Gerbilliscus_kempi" 0.106782894466413 9.36479578491419
"Gerbilliscus_leucogaster" 0.106782894466413 9.36479578491419
"Gerbilliscus_nigricaudus" 0.102208832469131 9.78389025529683
"Gerbilliscus_phillipsi" 0.0817107024668153 12.2382988985577
"Gerbilliscus_robustus" 0.136081895322995 7.34851610955641
"Gerbilliscus_validus" 0.0998581190935276 10.0142082494403
"Gerbilliscus_vicinus" 0.136081895322995 7.34851610955641
"Gerbillurus_paeba" 0.158535911923742 6.30771910203546
"Gerbillurus_setzeri" 0.171943764990884 5.81585496893718
"Gerbillurus_tytonis" 0.171943764990884 5.81585496893718
"Gerbillurus_vallinus" 0.158535911923742 6.30771910203546
"Gerbillus_acticola" 0.114034035891471 8.76931165491433
"Gerbillus_amoenus" 0.0748304533534819 13.3635432525877
"Gerbillus_andersoni" 0.12276439385066 8.14568433593598
"Gerbillus_aquilus" 0.183482437629079 5.45011289866095
"Gerbillus_bottai" 0.13568609795334 7.36995178639363
"Gerbillus_brockmani" 0.11080064268245 9.0252184083982
"Gerbillus_cheesmani" 0.176670902469495 5.66024164716465
"Gerbillus_cosensis" 0.167676550746314 5.96386313738615
"Gerbillus_dunni" 0.128889310998816 7.75859528032692
"Gerbillus_famulus" 0.109313045084086 9.1480390033118
"Gerbillus_floweri" 0.167994637986101 5.95257093909589
"Gerbillus_gerbillus" 0.0982768173506496 10.1753396880164
"Gerbillus_gleadowi" 0.118785030810595 8.41856918482027
"Gerbillus_grobbeni" 0.167676550746314 5.96386313738615
"Gerbillus_harwoodi" 0.128889310998816 7.75859528032692
"Gerbillus_henleyi" 0.085750174811907 11.6617838061963
"Gerbillus_hesperinus" 0.0808381015426751 12.3704043132692
"Gerbillus_hoogstraali" 0.167994637986101 5.95257093909589
"Gerbillus_hoogstrali" 0.172473076854869 5.79800638009996
"Gerbillus_jamesi" 0.124761020570217 8.01532398043494
"Gerbillus_juliani" 0.152897287693919 6.54033838717842
"Gerbillus_latastei" 0.172473076854869 5.79800638009996
"Gerbillus_lowei" 0.107390831958181 9.31178185107463
"Gerbillus_mackillingini" 0.157883120209295 6.33379932366656
"Gerbillus_maghrebi" 0.107390831958181 9.31178185107463
"Gerbillus_mesopotamiae" 0.157883120209295 6.33379932366656
"Gerbillus_muriculus" 0.183482437629079 5.45011289866095
"Gerbillus_nancillus" 0.123292899641407 8.11076714805524
"Gerbillus_nanus" 0.0873043707153131 11.4541802639052
"Gerbillus_nigeriae" 0.103249263271865 9.68529913251687
"Gerbillus_occiduus" 0.0764467325793558 13.0810038082654
"Gerbillus_percivali" 0.179380760567815 5.57473386128245
"Gerbillus_perpallidus" 0.143081462390705 6.98902557530028
"Gerbillus_poecilops" 0.128812485052372 7.76322263787884
"Gerbillus_principulus" 0.155153677965369 6.44522265352425
"Gerbillus_pulvinatus" 0.151468664694658 6.60202558737729
"Gerbillus_pusillus" 0.123292899641407 8.11076714805524
"Gerbillus_pyramidum" 0.0808381015426751 12.3704043132692
"Gerbillus_rosalinda" 0.16319140620873 6.12777365691028
"Gerbillus_rupicola" 0.218120688679281 4.58461783728537
"Gerbillus_somalicus" 0.0896281582006728 11.1572079586981
"Gerbillus_sp._LG-2011" 0.143081462390705 6.98902557530028
"Gerbillus_stigmonyx" 0.152897287693919 6.54033838717842
"Gerbillus_tarabuli" 0.106763575287852 9.3664903718692
"Gerbillus_watersi" 0.179380760567815 5.57473386128245
"Giraffa_camelopardalis" 0.046852861904339 21.3434133872491
"Glaucomys_sabrinus" 0.117480089020323 8.51208071375405
"Glaucomys_volans" 0.117480089020323 8.51208071375405
"Glauconycteris_alboguttata" 0.241519734421664 4.14044840846887
"Glauconycteris_argentata" 0.200756173102076 4.98116687794971
"Glauconycteris_curryae" 0.18081506470412 5.53051263530705
"Glauconycteris_egeria" 0.222602427069113 4.49231400199209
"Glauconycteris_gleni" 0.18081506470412 5.53051263530705
"Glauconycteris_humeralis" 0.241519734421664 4.14044840846887
"Glauconycteris_kenyacola" 0.132884057156517 7.52535722793406
"Glauconycteris_machadoi" 0.171568825331488 5.82856470613411
"Glauconycteris_superba" 0.117048551882917 8.54346323737774
"Glauconycteris_variegata" 0.171568825331488 5.82856470613411
"Glironia_venusta" 0.034959422779296 28.6045912803866
"Glirulus_japonicus" 0.0331254915785138 30.188231248729
"Glischropus_javanus" 0.0778385569696859 12.8471035298027
"Glischropus_tylopus" 0.0778385569696859 12.8471035298027
"Glis_glis" 0.0331254915785138 30.188231248729
"Globicephala_macrorhynchus" 0.18893848184744 5.29272803624758
"Globicephala_melas" 0.18893848184744 5.29272803624758
"Glossophaga_commissarisi" 0.139564145632345 7.16516405749588
"Glossophaga_leachii" 0.117434400737687 8.51539236985334
"Glossophaga_longirostris" 0.147832399152474 6.76441704073682
"Glossophaga_morenoi" 0.147832399152474 6.76441704073682
"Glossophaga_soricina" 0.139564145632345 7.16516405749588
"Glyphonycteris_behnii" 0.073053934031674 13.6885167548462
"Glyphonycteris_daviesi" 0.073053934031674 13.6885167548462
"Glyphonycteris_sylvestris" 0.0563361375071352 17.7505956966493
"Glyphotes_simus" 0.0550495235553971 18.1654614865774
"Golunda_ellioti" 0.0530398883754747 18.8537350026248
"Gorilla_beringei" 0.109194372187696 9.15798113002642
"Gorilla_gorilla" 0.109194372187696 9.15798113002642
"Gracilinanus_aceramarcae" 0.041837850137067 23.9018017590256
"Gracilinanus_agilis" 0.0568972312027901 17.5755476823794
"Gracilinanus_dryas" 0.0755210471358115 13.2413418235803
"Gracilinanus_emiliae" 0.0628895550673489 15.9008916334214
"Gracilinanus_marica" 0.0755210471358115 13.2413418235803
"Gracilinanus_microtarsus" 0.0568972312027901 17.5755476823794
"Grammomys_aridulus" 0.0902683286973907 11.0780825836748
"Grammomys_buntingi" 0.103491297749392 9.6626481815074
"Grammomys_caniceps" 0.103491297749392 9.6626481815074
"Grammomys_cometes" 0.135681658152812 7.37019294733078
"Grammomys_dolichurus" 0.131849506402296 7.58440457826841
"Grammomys_dryas" 0.0970853136999283 10.3002190742341
"Grammomys_gigas" 0.0603274028380576 16.5762150027309
"Grammomys_ibeanus" 0.132679659466959 7.53695030585323
"Grammomys_kuru" 0.135681658152812 7.37019294733078
"Grammomys_macmillani" 0.132679659466959 7.53695030585323
"Grammomys_minnae" 0.0603274028380576 16.5762150027309
"Grampus_griseus" 0.119757087233844 8.35023649203612
"Graomys_centralis" 0.156372721815785 6.39497725938446
"Graomys_domorum" 0.13832744773123 7.22922324095072
"Graomys_edithae" 0.08524683673675 11.7306405525415
"Graomys_griseoflavus" 0.156372721815785 6.39497725938446
"Graphiurus_angolensis" 0.11502397023946 8.69384005714783
"Graphiurus_christyi" 0.129547488171707 7.71917706867897
"Graphiurus_crassicaudatus" 0.0942587751525272 10.6090918153968
"Graphiurus_johnstoni" 0.0979151556663452 10.2129235581016
"Graphiurus_kelleni" 0.115182584848465 8.68186802124303
"Graphiurus_lorraineus" 0.073474451830968 13.6101729931998
"Graphiurus_microtis" 0.0979151556663452 10.2129235581016
"Graphiurus_monardi" 0.12169778875875 8.21707617040081
"Graphiurus_murinus" 0.150527742791683 6.64329366437062
"Graphiurus_nagtglasii" 0.150527742791683 6.64329366437062
"Graphiurus_ocularis" 0.073474451830968 13.6101729931998
"Graphiurus_platyops" 0.0864816192210539 11.5631507481829
"Graphiurus_rupicola" 0.12169778875875 8.21707617040081
"Graphiurus_surdus" 0.11502397023946 8.69384005714783
"Gulo_gulo" 0.0884856633383262 11.301265790103
"Gymnobelideus_leadbeateri" 0.0404442166184483 24.7254140050238
"Gymnuromys_roberti" 0.0587640829073349 17.0171974193301
"Habromys_chinanteco" 0.208198731674338 4.80310322718097
"Habromys_delicatulus" 0.155628006846173 6.42557866199771
"Habromys_ixtlani" 0.216073858737239 4.62804712168383
"Habromys_lepturus" 0.19354602994269 5.16672959035173
"Habromys_lophurus" 0.208198731674338 4.80310322718097
"Habromys_schmidlyi" 0.216073858737239 4.62804712168383
"Habromys_simulatus" 0.19354602994269 5.16672959035173
"Halichoerus_grypus" 0.156873655181871 6.37455663821087
"Handleyomys_alfaroi" 0.201970879992062 4.95120880811779
"Handleyomys_chapmani" 0.424850208053417 2.35377076683523
"Handleyomys_fuscatus" 0.272705850366998 3.66695470102396
"Handleyomys_intectus" 0.182488172579289 5.47980718895913
"Handleyomys_melanotis" 0.27822163289352 3.59425681461195
"Handleyomys_rhabdops" 0.34437194384237 2.90383702238453
"Handleyomys_rostratus" 0.201970879992062 4.95120880811779
"Handleyomys_saturatior" 0.253443113286867 3.94565860177121
"Hapalemur_alaotrensis" 0.0532623682427122 18.7749819054813
"Hapalemur_aureus" 0.10657606689348 9.38296963988617
"Hapalemur_griseus" 0.0883345486463852 11.3205989652263
"Hapalemur_meridionalis" 0.10657606689348 9.38296963988617
"Hapalemur_occidentalis" 0.0883345486463852 11.3205989652263
"Haplonycteris_fischeri" 0.0707564830590012 14.1329805661219
"Harpiocephalus_harpia" 0.107360936958907 9.31437474677364
"Harpiocephalus_mordax" 0.107360936958907 9.31437474677364
"Harpyionycteris_celebensis" 0.0711927899038204 14.0463662310604
"Harpyionycteris_whiteheadi" 0.0711927899038204 14.0463662310604
"Heimyscus_fumosus" 0.0564493643518583 17.7149913286327
"Helarctos_malayanus" 0.107443017019896 9.30725911963945
"Heliophobius_argenteocinereus" 0.0452613669495223 22.0938974537656
"Heliosciurus_gambianus" 0.136754352673881 7.31238151069829
"Heliosciurus_mutabilis" 0.148434835307006 6.73696304463647
"Heliosciurus_punctatus" 0.119110955139719 8.39553338168585
"Heliosciurus_rufobrachium" 0.136754352673881 7.31238151069829
"Heliosciurus_ruwenzorii" 0.119110955139719 8.39553338168585
"Heliosciurus_undulatus" 0.148434835307006 6.73696304463647
"Helogale_hirtula" 0.0851107835886068 11.7493924722115
"Helogale_parvula" 0.0851107835886068 11.7493924722115
"Hemibelideus_lemuroides" 0.0547192422877 18.2751068580638
"Hemicentetes_nigriceps" 0.0510439437557096 19.590962735675
"Hemicentetes_semispinosus" 0.0510439437557096 19.590962735675
"Hemiechinus_auritus" 0.0539837110002924 18.5241062807739
"Hemiechinus_collaris" 0.0575196427702611 17.3853652741568
"Hemigalus_derbyanus" 0.0829316332472556 12.0581249981965
"Hemitragus_hylocrius" 0.168227074320718 5.94434637847615
