ND2,FJ207529,"Hassanin,A.|Ropiquet,A.|Couloux,A.|Cruaud,C."
ND2,FJ207530,"Hassanin,A.|Ropiquet,A.|Couloux,A.|Cruaud,C."
ND2,FJ207531,"Hassanin,A.|Ropiquet,A.|Couloux,A.|Cruaud,C."
ND2,FJ207532,"Hassanin,A.|Ropiquet,A.|Couloux,A.|Cruaud,C."
ND2,FJ207534,"Hassanin,A.|Ropiquet,A.|Couloux,A.|Cruaud,C."
ND2,FJ207535,"Hassanin,A.|Ropiquet,A.|Couloux,A.|Cruaud,C."
ND2,FJ207536,"Hassanin,A.|Ropiquet,A.|Couloux,A.|Cruaud,C."
ND2,FJ207539,"Hassanin,A.|Ropiquet,A.|Couloux,A.|Cruaud,C."
COI,KJ636050,"Hassanin,A.|Veron,G."
ND1,KJ636050,"Hassanin,A.|Veron,G."
ND2,KJ636050,"Hassanin,A.|Veron,G."
ADRB2,AB823694,"Hatanaka,T.|Ukai,M.|Watanabe,M.|Someya,A.|Ohtake,A.|Suzuki,M.|Ueshima,K.|Sato,S.|Masuda,N."
RAG2,AB091391,"Hatsuse,H.|Hiraiwa,H.|Yasue,H.|Uenishi,H.|Takagaki,Y."
RAG1a,AB091392,"Hatsuse,H.|Homma,D.|Hiraiwa,H.|Yasue,H.|Takagaki,Y."
CYTB,JX983757,"Haus,T.|Akom,E.|Agwanda,B.|Hofreiter,M.|Roos,C.|Zinner,D."
CYTB,JX983764,"Haus,T.|Akom,E.|Agwanda,B.|Hofreiter,M.|Roos,C.|Zinner,D."
CYTB,JX983844,"Haus,T.|Akom,E.|Agwanda,B.|Hofreiter,M.|Roos,C.|Zinner,D."
A2AB,AC092603,"Hawkins,M.|Abbott,A.|Elliott,G.|Doebber,A.|Martinka,S."
CYTB,AY220761,"Haynes,S.|Jaarola,M.|Searle,J.B."
CYTB,HQ857520,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
CYTB,HQ857523,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
CYTB,HQ857527,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
CYTB,HQ857530,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
CYTB,HQ857536,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
CYTB,HQ857537,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
ND2,HQ857503,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
ND2,HQ857509,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
ND2,HQ857511,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
ND2,HQ857514,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
ND2,HQ857515,"He,K.|Chen,J.-H.|Gould,G.C.|Yamaguchi,N.|Ai,H.-S.|Wang,Y.-X.|Zhang,Y.-P.|Jiang,X.-L."
CYTB,KC285867,"He,K.|Hu,N.Q.|Orkin,J.D.|Nyein,D.T.|Ma,C.|Xiao,W.|Fan,P.F.|Jiang,X.L."
APOB,GU981106,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
APOB,GU981110,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
APOB,GU981119,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
APOB,GU981122,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
APOB,GU981124,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
APOB,GU981129,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
APOB,GU981133,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
BRCA1,GU981185,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
BRCA1,GU981193,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
BRCA1,GU981197,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
BRCA1,GU981200,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
BRCA1,GU981203,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
COI,GU981211,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
COI,GU981213,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
COI,GU981214,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
COI,GU981218,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
COI,GU981223,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
COI,GU981236,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
COI,GU981252,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
CYTB,GU981260,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
CYTB,GU981281,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
CYTB,GU981285,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
CYTB,GU981292,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
CYTB,GU981295,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981302,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981303,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981305,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981306,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981310,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981314,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981316,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981330,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981338,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981341,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981342,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ND2,GU981347,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981440,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981442,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981444,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981445,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981447,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981449,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981450,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981451,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981454,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981455,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981457,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981462,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981463,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
RAG2,GU981464,"He,K.|Li,Y.J.|Brandley,M.C.|Lin,L.K.|Wang,Y.X.|Zhang,Y.P.|Jiang,X.L."
ADORA3,HG737949,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ADORA3,HG737953,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ADORA3,HG737954,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ADORA3,HG737958,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ADORA3,HG737960,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ADORA3,HG737966,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ADORA3,HG737968,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
APP,HG738050,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
APP,HG738051,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
APP,HG738052,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
APP,HG738055,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
APP,HG738058,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
APP,HG738064,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
APP,HG738066,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ATP7,HG738068,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ATP7,HG738069,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ATP7,HG738070,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ATP7,HG738073,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ATP7,HG738074,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ATP7,HG738077,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ATP7,HG738079,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ATP7,HG738085,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
ATP7,HG738087,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BCHE,HG738088,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BCHE,HG738089,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BCHE,HG738090,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BCHE,HG738091,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BCHE,HG738094,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BCHE,HG738096,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BCHE,HG738100,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BCHE,HG738105,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BCHE,HG738107,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BDNF,HG737970,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BDNF,HG737971,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BDNF,HG737975,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BDNF,HG737978,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BDNF,HG737986,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BDNF,HG737988,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BMI1,HG737991,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BMI1,HG737992,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BMI1,HG737993,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BMI1,HG737996,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BMI1,HG738000,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BMI1,HG738003,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BMI1,HG738009,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BRCA1,HG737904,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BRCA1,HG737910,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BRCA1,HG737911,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
BRCA1,HG737912,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
CREM,HG738010,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
CREM,HG738012,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
CREM,HG738014,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
CREM,HG738019,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
CREM,HG738022,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
CREM,HG738027,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
CREM,HG738029,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
CYTB,HG737882,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
PLCB4,HG738030,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
PLCB4,HG738032,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
PLCB4,HG738036,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
PLCB4,HG738037,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
PLCB4,HG738040,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
PLCB4,HG738045,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
PLCB4,HG738048,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
PLCB4,HG738049,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG1b,HG737916,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG1b,HG737919,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG1b,HG737921,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG2,HG737928,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG2,HG737929,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG2,HG737930,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG2,HG737931,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG2,HG737933,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG2,HG737937,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG2,HG737941,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
RAG2,HG737945,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
TTN,HG738108,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
TTN,HG738109,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
TTN,HG738110,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
TTN,HG738111,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
TTN,HG738112,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
TTN,HG738115,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
TTN,HG738118,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
TTN,HG738121,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
TTN,HG738126,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
TTN,HG738128,"He,K.|Shinohara,A.|Jiang,X.L.|Campbell,K."
COI,KC861442,"He,K.|Wang,W.-z.|Li,Q.|Luo,P.|Song,Y.|Jiang,X."
CYTB,GU339019,"He,Y.|Zhou,C."
CYTB,JX570895,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
CYTB,JX570898,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
CYTB,JX570899,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
CYTB,JX570900,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
CYTB,JX570901,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
CYTB,JX570902,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
CYTB,JX570906,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
CYTB,JX570910,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
RAG2,JX570914,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
RAG2,JX570916,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
RAG2,JX570921,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
RAG2,JX570923,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
RAG2,JX570928,"Heaney,L.R.|Balete,D.S.|Alviola,P.|Rickart,E.A.|Ruedi,M."
CYTB,HM370996,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Alviola,P.A.|Duya,M.R.M.|Duya,M.V.|Veluz,M.J.|VandeVrede,L.|Steppan,S.J."
CYTB,HM371034,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Alviola,P.A.|Duya,M.R.M.|Duya,M.V.|Veluz,M.J.|VandeVrede,L.|Steppan,S.J."
CYTB,HM371036,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Alviola,P.A.|Duya,M.R.M.|Duya,M.V.|Veluz,M.J.|VandeVrede,L.|Steppan,S.J."
CYTB,HM371044,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Alviola,P.A.|Duya,M.R.M.|Duya,M.V.|Veluz,M.J.|VandeVrede,L.|Steppan,S.J."
CYTB,HM371047,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Alviola,P.A.|Duya,M.R.M.|Duya,M.V.|Veluz,M.J.|VandeVrede,L.|Steppan,S.J."
CYTB,HM371055,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Alviola,P.A.|Duya,M.R.M.|Duya,M.V.|Veluz,M.J.|VandeVrede,L.|Steppan,S.J."
CYTB,HM371072,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Alviola,P.A.|Duya,M.R.M.|Duya,M.V.|Veluz,M.J.|VandeVrede,L.|Steppan,S.J."
CYTB,HM371079,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Alviola,P.A.|Duya,M.R.M.|Duya,M.V.|Veluz,M.J.|VandeVrede,L.|Steppan,S.J."
CYTB,HM371087,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Alviola,P.A.|Duya,M.R.M.|Duya,M.V.|Veluz,M.J.|VandeVrede,L.|Steppan,S.J."
GHR,GQ405366,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405367,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405368,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405369,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405370,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405371,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405372,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405373,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405376,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405377,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405378,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405379,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405380,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405381,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405383,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405384,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405386,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405387,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405388,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405389,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405392,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405393,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
GHR,GQ405395,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
IRBP,GQ405361,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
IRBP,GQ405362,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
IRBP,GQ405364,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
IRBP,GQ405365,"Heaney,L.R.|Balete,D.S.|Rickart,E.A.|Veluz,M.J.|Jansa,S.A."
ADORA3,EF052517,"Heckman,K.L.|Mariani,C.L.|Rasoloarison,R.|Yoder,A.D."
ADORA3,EF052523,"Heckman,K.L.|Mariani,C.L.|Rasoloarison,R.|Yoder,A.D."
ADORA3,EF052541,"Heckman,K.L.|Mariani,C.L.|Rasoloarison,R.|Yoder,A.D."
ADORA3,EF052563,"Heckman,K.L.|Mariani,C.L.|Rasoloarison,R.|Yoder,A.D."
ADORA3,EF052576,"Heckman,K.L.|Mariani,C.L.|Rasoloarison,R.|Yoder,A.D."
ADORA3,EF052588,"Heckman,K.L.|Mariani,C.L.|Rasoloarison,R.|Yoder,A.D."
CYTB,DQ979913,"Heckman,K.L.|Rasoazanabary,E.|Machlin,E.|Godfrey,L.R.|Yoder,A.D."
COI,KM236783,"Heidtmann,L.M.|Figueiro,H.V.|de Trindade,F.J.|Villela,P.M.|Brassaloti,R.A.|Gasparin,G.|Andrade,S.C.|Coutinho,L.L.|Eizirik,E."
ND2,KM236783,"Heidtmann,L.M.|Figueiro,H.V.|de Trindade,F.J.|Villela,P.M.|Brassaloti,R.A.|Gasparin,G.|Andrade,S.C.|Coutinho,L.L.|Eizirik,E."
CYTB,GQ169038,"Helgen,K.M.|Kays,R.W.|Helgen,L.E.|Tsuchiya|Jerep,M.T.N.|Pinto,C.M.|Koepfli,K.-P.|Eizirik,E.|Maldonado,J.E."
CYTB,GQ169041,"Helgen,K.M.|Kays,R.W.|Helgen,L.E.|Tsuchiya|Jerep,M.T.N.|Pinto,C.M.|Koepfli,K.-P.|Eizirik,E.|Maldonado,J.E."
CYTB,EF107706,"Helgen,K.M.|Pinto,C.M.|Kays,R.|Helgen,L.E.|Tsuchiya,M.T.|Quinn,A.|Wilson,D.E.|Maldonado,J.E."
CYTB,EF107708,"Helgen,K.M.|Pinto,C.M.|Kays,R.|Helgen,L.E.|Tsuchiya,M.T.|Quinn,A.|Wilson,D.E.|Maldonado,J.E."
COI,JQ235541,"Heller,R.|Bruniche-Olsen,A.|Siegismund,H.R."
ND1,JQ235547,"Heller,R.|Bruniche-Olsen,A.|Siegismund,H.R."
ND2,JQ235524,"Heller,R.|Bruniche-Olsen,A.|Siegismund,H.R."
IRBP,EU635696,"Henson,D.D."
IRBP,EU635699,"Henson,D.D."
IRBP,EU635702,"Henson,D.D."
IRBP,EU635703,"Henson,D.D."
IRBP,EU635711,"Henson,D.D."
IRBP,EU635713,"Henson,D.D."
IRBP,EU635716,"Henson,D.D."
