"harmMeans" "medians" "means" "Count.of.NA" "range" "variance" "stdev" "cv" "sterror" "low95" "high95"
"Elephantulus_fuscus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0641458436196649 0.0697954950487505 0.0700006266313239 0 0.132434001915859 0.000356661558836862 0.018885485401145 0.269790233459055 0.00018885485401145 0.0347172635936075 0.10823455391856
"Elephantulus_rozeti_MACROSCELIDIDAE_MACROSCELIDEA" 0.0579217243071975 0.0587881931789782 0.0612136051317106 0 0.116650180509993 0.000221670583251393 0.0148886058195989 0.243223802740644 0.000148886058195989 0.0391251430540973 0.0952352806483003
"Elephantulus_intufi_MACROSCELIDIDAE_MACROSCELIDEA" 0.0608707777890427 0.0617132329021538 0.0639612497624261 0 0.109990153551185 0.000219377307380013 0.0148113911358796 0.231568194663084 0.000148113911358796 0.0423143420649219 0.100070132243578
"Elephantulus_pilicaudus_MACROSCELIDIDAE_MACROSCELIDEA" 0.064142307389518 0.0698833197168069 0.0700986352976829 0 0.126912117102229 0.000355764988768861 0.0188617334507956 0.269074189115049 0.000188617334507956 0.0339867103233513 0.107512994558758
"Elephantulus_rupestris_MACROSCELIDIDAE_MACROSCELIDEA" 0.060701341616688 0.0615223755619715 0.0636637817419581 0 0.113024452269575 0.000210209885844891 0.0144986166872875 0.227737283123601 0.000144986166872875 0.04221727425821 0.0986230861214052
"Elephantulus_fuscipes_MACROSCELIDIDAE_MACROSCELIDEA" 0.0646074484364041 0.0700346149704859 0.0704096830517834 0 0.130992874794055 0.000356766166047492 0.0188882547115262 0.268262174928904 0.000188882547115262 0.0349582624185156 0.108822769380948
"Elephantulus_brachyrhynchus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0673515591328777 0.0680028520567714 0.0700582071907215 0 0.102527086519219 0.000203955829518408 0.0142813104972341 0.203849214387625 0.000142813104972341 0.0477235478378018 0.102876288354519
"Elephantulus_rufescens_MACROSCELIDIDAE_MACROSCELIDEA" 0.0676641811400434 0.0685471315786893 0.0703918470348399 0 0.0982881643366504 0.000205402132442524 0.0143318572572617 0.203601096731674 0.000143318572572617 0.0477896224108851 0.103201358485038
"Potamogale_velox_TENRECIDAE_AFROSORICIDA" 0.0285585125856441 0.0289803693000866 0.029281152027524 0 0.0371841289554942 2.14943408327467e-05 0.00463619896388698 0.158333898868767 4.63619896388698e-05 0.0211384472248862 0.039212983161998
"Micropotamogale_ruwenzorii_TENRECIDAE_AFROSORICIDA" 0.0365135521005057 0.0375327239044914 0.0375128834730176 0 0.0468530825696944 3.61105703676366e-05 0.00600920713302817 0.16019048861841 6.00920713302817e-05 0.0259470777296812 0.0494922695890812
"Micropotamogale_lamottei_TENRECIDAE_AFROSORICIDA" 0.0365135521005057 0.0375327239044914 0.0375128834730176 0 0.0468530825696944 3.61105703676366e-05 0.00600920713302817 0.16019048861841 6.00920713302817e-05 0.0259470777296812 0.0494922695890812
"Microgale_fotsifotsy_TENRECIDAE_AFROSORICIDA" 0.0821751323401249 0.0904852415444113 0.0918187438975782 0 0.196157590213046 0.000811442738340854 0.0284858339941251 0.310239857189731 0.000284858339941251 0.0409443888142845 0.150479266507188
"Microgale_nasoloi_TENRECIDAE_AFROSORICIDA" 0.0831147752489076 0.0909972623473108 0.0924039502334479 0 0.188054278998175 0.000797663772808116 0.0282429419998717 0.305646478624768 0.000282429419998717 0.0425888150372173 0.151326517999633
"Microgale_pusilla_TENRECIDAE_AFROSORICIDA" 0.0701627181325433 0.0738843896124134 0.0777386185824792 0 0.178702373355995 0.000643213475397068 0.025361653640823 0.326242659096324 0.00025361653640823 0.0410916299590125 0.135711456745591
"Microgale_principula_TENRECIDAE_AFROSORICIDA" 0.0901955774161584 0.0930766541869464 0.0961585361465339 0 0.178294327628437 0.000608381618712574 0.0246653931392259 0.256507577253868 0.000246653931392259 0.057814742027045 0.152368184077468
"Microgale_majori_TENRECIDAE_AFROSORICIDA" 0.0901054011122723 0.0929066958071307 0.0961817389185165 0 0.201282658265811 0.000622068144418899 0.0249412939603963 0.259314234082689 0.000249412939603963 0.0575030201671828 0.152391256842676
"Microgale_dryas_TENRECIDAE_AFROSORICIDA" 0.0827567011226235 0.0905025097629872 0.092471660908887 0 0.220786852554456 0.000848592302056312 0.0291306076499669 0.315022000942208 0.000291306076499669 0.0422243191863632 0.154459511171668
"Microgale_monticola_TENRECIDAE_AFROSORICIDA" 0.0825900525571678 0.0907739667401053 0.0923046085586919 0 0.185376275303858 0.000831326173326084 0.0288327274694241 0.312364982850134 0.000288327274694241 0.0418191112800008 0.153112795394168
"Microgale_longicaudata_TENRECIDAE_AFROSORICIDA" 0.0811917940239673 0.084174901751639 0.0879367617255434 0 0.171262949562301 0.000638866642600859 0.025275811413303 0.287431682919943 0.00025275811413303 0.050457567047449 0.14390658612775
"Microgale_jobihely_TENRECIDAE_AFROSORICIDA" 0.0822638727368542 0.0902283402845611 0.0920364838109392 0 0.192823206121202 0.000839459297327271 0.0289734239834934 0.314803682016041 0.000289734239834934 0.0416317316236426 0.152165441117243
"Microgale_gymnorhyncha_TENRECIDAE_AFROSORICIDA" 0.0820641421829433 0.0898840801960205 0.0916052190918868 0 0.172062332674742 0.000810625571060186 0.0284714869836506 0.310806384897039 0.000284714869836506 0.0416950469608864 0.151768638747613
"Microgale_cowani_TENRECIDAE_AFROSORICIDA" 0.0601475481123352 0.0652522292331496 0.0686244031829337 0 0.154242106015592 0.000632483445565518 0.0251492235579057 0.366476390197009 0.000251492235579057 0.0335849659026552 0.125391564248758
"Microgale_taiva_TENRECIDAE_AFROSORICIDA" 0.0816703010149638 0.0901716458323532 0.0917466076655134 0 0.193531959549866 0.00086052086649788 0.0293346359530484 0.319735374412922 0.000293346359530484 0.0411519818280902 0.153353832129842
"Microgale_grandidieri_TENRECIDAE_AFROSORICIDA" 0.0873919413506059 0.0902091159564737 0.0929074244914988 0 0.179824930480582 0.000543571461491657 0.0233146190509658 0.250944627714862 0.000233146190509658 0.055910569808998 0.145419147251249
"Microgale_gracilis_TENRECIDAE_AFROSORICIDA" 0.0824311339121642 0.0903163817811342 0.0919215735522611 0 0.199792809447583 0.000812532698838224 0.0285049591972734 0.310100862025248 0.000285049591972734 0.0415589420438632 0.151825137778007
"Microgale_brevicaudata_TENRECIDAE_AFROSORICIDA" 0.0873681745932571 0.0894656998378101 0.0928229145762652 0 0.16195477134587 0.000537205888188959 0.0231777023923632 0.249698067531805 0.000231777023923632 0.0562791134900833 0.145606637063463
"Microgale_dobsoni_TENRECIDAE_AFROSORICIDA" 0.0823233784784997 0.0902541736158715 0.0918891643911321 0 0.192817719588879 0.000814714320427131 0.0285432009492126 0.310626406697058 0.000285432009492126 0.041370440032672 0.152697358897465
"Microgale_thomasi_TENRECIDAE_AFROSORICIDA" 0.0824500292856675 0.0907351109381291 0.0921088272876435 0 0.200735341434744 0.00083549974167981 0.0289050123971572 0.313813705464849 0.000289050123971572 0.0421353710594191 0.15327731837124
"Microgale_jenkinsae_TENRECIDAE_AFROSORICIDA" 0.0826460125653721 0.090711149044715 0.0921155442308651 0 0.18145800614182 0.000822216540764891 0.0286743184882377 0.311286425409077 0.000286743184882377 0.0422650650806513 0.152857360549945
"Limnogale_mergulus_TENRECIDAE_AFROSORICIDA" 0.0658078993845476 0.0698704829193359 0.0734438599194111 0 0.190311863334272 0.000607592258636578 0.0246493865772878 0.335622155539418 0.000246493865772878 0.0379213712308707 0.129138158165876
"Microgale_talazaci_TENRECIDAE_AFROSORICIDA" 0.0586911514893794 0.0637894890067692 0.0669509294216988 0 0.152352930202585 0.00059899838326123 0.0244744434719409 0.365557934495361 0.000244744434719409 0.0324800774660295 0.122609829339661
"Microgale_soricoides_TENRECIDAE_AFROSORICIDA" 0.0824911417949654 0.0899570024467398 0.0921239714350073 0 0.204251567986808 0.000832325782455046 0.0288500568882463 0.313165579369315 0.000288500568882463 0.0417491159390163 0.153247226475618
"Microgale_parvula_TENRECIDAE_AFROSORICIDA" 0.0823217721224248 0.0899281522743086 0.0915502376015682 0 0.195499234463928 0.000797407981745793 0.0282384132299567 0.308447186700398 0.000282384132299567 0.0426131887169799 0.151761094436586
"Microgale_drouhardi_TENRECIDAE_AFROSORICIDA" 0.0815489218227461 0.0897359788324419 0.0914418933831545 0 0.196556614428069 0.000840956020120376 0.0289992417162997 0.317132997178752 0.000289992417162997 0.0408273913562755 0.152919775333672
"Oryzorictes_tetradactylus_TENRECIDAE_AFROSORICIDA" 0.0445941584201577 0.0465913697951904 0.0465721927000033 0 0.0617606814194361 8.8112495162497e-05 0.00938682561692168 0.201554298235157 9.38682561692168e-05 0.02924932297436 0.0655613554887407
"Oryzorictes_hova_TENRECIDAE_AFROSORICIDA" 0.0445941584201577 0.0465913697951904 0.0465721927000033 0 0.0617606814194361 8.8112495162497e-05 0.00938682561692168 0.201554298235157 9.38682561692168e-05 0.02924932297436 0.0655613554887407
"Geogale_aurita_TENRECIDAE_AFROSORICIDA" 0.0301890856234954 0.030440075739542 0.0308778163620799 0 0.0387915326768042 2.23848271628853e-05 0.00473126063146867 0.153225233805036 4.73126063146867e-05 0.0229610871008155 0.0414034679678221
"Tenrec_ecaudatus_TENRECIDAE_AFROSORICIDA" 0.0396303241337134 0.0404766690196383 0.0406988297165703 0 0.0451472236461003 4.34952319670453e-05 0.00659509150558545 0.162046219793398 6.59509150558545e-05 0.028827640320194 0.0542666375806946
"Hemicentetes_semispinosus_TENRECIDAE_AFROSORICIDA" 0.0527254470322717 0.0545687799917866 0.0545353760940789 0 0.0653743164258516 9.4984907660878e-05 0.00974602009339597 0.178710055590029 9.74602009339597e-05 0.0360599407867988 0.0743113526036251
"Hemicentetes_nigriceps_TENRECIDAE_AFROSORICIDA" 0.0527254470322717 0.0545687799917866 0.0545353760940789 0 0.0653743164258516 9.4984907660878e-05 0.00974602009339597 0.178710055590029 9.74602009339597e-05 0.0360599407867988 0.0743113526036251
"Setifer_setosus_TENRECIDAE_AFROSORICIDA" 0.0486671413495688 0.0495575303930075 0.0497841166765162 0 0.0503236329414537 5.53143827571018e-05 0.00743736396561993 0.149392305460513 7.43736396561993e-05 0.0361533952610562 0.0649082216934224
"Echinops_telfairi_TENRECIDAE_AFROSORICIDA" 0.0486671413495688 0.0495575303930075 0.0497841166765162 0 0.0503236329414537 5.53143827571018e-05 0.00743736396561993 0.149392305460513 7.43736396561993e-05 0.0361533952610562 0.0649082216934224
"Huetia_leucorhina_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0613199078955339 0.0740990524671736 0.07694477644775 0 0.179725680044032 0.00096053466639719 0.0309924937105292 0.402788794007023 0.000309924937105292 0.0203393387528768 0.142131121947462
"Calcochloris_tytonis_CHRYSOCHLORIDAE_AFROSORICIDA" 0.105504437387751 0.108402110552899 0.109467309219267 0 0.147231638893906 0.000429314079817744 0.0207198957482354 0.189279300788629 0.000207198957482354 0.0722186438661599 0.153187614073217
"Calcochloris_obtusirostris_CHRYSOCHLORIDAE_AFROSORICIDA" 0.105504437387751 0.108402110552899 0.109467309219267 0 0.147231638893906 0.000429314079817744 0.0207198957482354 0.189279300788629 0.000207198957482354 0.0722186438661599 0.153187614073217
"Chrysospalax_villosus_CHRYSOCHLORIDAE_AFROSORICIDA" 0.105072923390869 0.107691967686709 0.109112436141372 0 0.159968903886153 0.000442370881507805 0.0210326147092511 0.192760930403938 0.000210326147092511 0.0718890192797308 0.15496700953988
"Chrysospalax_trevelyani_CHRYSOCHLORIDAE_AFROSORICIDA" 0.105072923390869 0.107691967686709 0.109112436141372 0 0.159968903886153 0.000442370881507805 0.0210326147092511 0.192760930403938 0.000210326147092511 0.0718890192797308 0.15496700953988
"Amblysomus_marleyi_CHRYSOCHLORIDAE_AFROSORICIDA" 0.119679906203739 0.121555719633902 0.124062205127733 0 0.159199457489986 0.000557106834336198 0.0236031106919448 0.190252226031636 0.000236031106919448 0.0840727712746865 0.175591080816736
"Amblysomus_corriae_CHRYSOCHLORIDAE_AFROSORICIDA" 0.129551311242449 0.135753243613872 0.135728465841119 0 0.176631237341749 0.000773128536809923 0.0278051890266893 0.204858935481062 0.000278051890266893 0.0807965731223458 0.190829280109398
"Amblysomus_robustus_CHRYSOCHLORIDAE_AFROSORICIDA" 0.130097702582497 0.135604497649615 0.135991947732158 0 0.184920954831757 0.000756747334218174 0.0275090409541695 0.202284336778158 0.000275090409541695 0.0837151557386234 0.191352412382859
"Carpitalpa_arendsi_CHRYSOCHLORIDAE_AFROSORICIDA" 0.141628008228438 0.143425000890077 0.145151672728989 0 0.150204167699403 0.00051261316341008 0.0226409620690041 0.15598140650626 0.000226409620690041 0.104206425699829 0.193170324981147
"Neamblysomus_julianae_CHRYSOCHLORIDAE_AFROSORICIDA" 0.152908683089812 0.154824691801124 0.155914653690259 0 0.154766278885853 0.000469472289296883 0.0216673092306563 0.138969036699403 0.000216673092306563 0.115942608814442 0.201231112188024
"Neamblysomus_gunningi_CHRYSOCHLORIDAE_AFROSORICIDA" 0.152908683089812 0.154824691801124 0.155914653690259 0 0.154766278885853 0.000469472289296883 0.0216673092306563 0.138969036699403 0.000216673092306563 0.115942608814442 0.201231112188024
"Amblysomus_septentrionalis_CHRYSOCHLORIDAE_AFROSORICIDA" 0.128943974150823 0.131148618332873 0.132871781875761 0 0.161508102752111 0.000529850923199868 0.0230184908975343 0.17323836989751 0.000230184908975343 0.0928578920181234 0.183479125348565
"Amblysomus_hottentotus_CHRYSOCHLORIDAE_AFROSORICIDA" 0.106918425188171 0.109156757906775 0.111641081638177 0 0.170864872705917 0.000538436359313686 0.0232042314958648 0.207846709789758 0.000232042314958648 0.0720008759434565 0.161092127125599
"Chlorotalpa_sclateri_CHRYSOCHLORIDAE_AFROSORICIDA" 0.111378664086 0.112883514651227 0.114449312828678 0 0.143558224748054 0.000359526268807192 0.018961177938282 0.165673147960839 0.00018961177938282 0.0816981178426059 0.156020325701253
"Chlorotalpa_duthieae_CHRYSOCHLORIDAE_AFROSORICIDA" 0.111378664086 0.112883514651227 0.114449312828678 0 0.143558224748054 0.000359526268807192 0.018961177938282 0.165673147960839 0.00018961177938282 0.0816981178426059 0.156020325701253
"Chrysochloris_visagiei_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0960289277551895 0.102340933577006 0.10229502520833 0 0.147286767601093 0.000587845912770147 0.0242455338726568 0.23701576712337 0.000242455338726568 0.0560907237903353 0.150339624914548
"Cryptochloris_zyli_CHRYSOCHLORIDAE_AFROSORICIDA" 0.114159858936759 0.116288734616625 0.117389035806441 0 0.133762163281863 0.000376522303477397 0.0194041826284282 0.165298083378274 0.000194041826284282 0.0821626343787083 0.158655515265214
"Cryptochloris_wintoni_CHRYSOCHLORIDAE_AFROSORICIDA" 0.114159858936759 0.116288734616625 0.117389035806441 0 0.133762163281863 0.000376522303477397 0.0194041826284282 0.165298083378274 0.000194041826284282 0.0821626343787083 0.158655515265214
"Chrysochloris_asiatica_CHRYSOCHLORIDAE_AFROSORICIDA" 0.102844543826129 0.105017972884366 0.10655349598829 0 0.137791761846186 0.00039675621064776 0.0199187401872648 0.186936524254952 0.000199187401872648 0.0718697555803799 0.149195892252922
"Chrysochloris_stuhlmanni_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0862932361703526 0.0884886624171324 0.0904888211455154 0 0.125350628528075 0.00039276634660091 0.0198183335979822 0.219014164922231 0.000198183335979822 0.05779382432286 0.134136835675426
"Eremitalpa_granti_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0473472675698829 0.0471773526051885 0.0506437151176059 0 0.0970351745740309 0.00019825029879564 0.014080138450869 0.278023411556041 0.00014080138450869 0.0317285441123814 0.0858957614681129
"Dasypus_yepesi_DASYPODIDAE_CINGULATA" 0.0645435958938855 0.0723628327274998 0.0719427766653638 0 0.130788370015102 0.000451747284556146 0.0212543474272005 0.295434071526923 0.000212543474272005 0.0309852318498422 0.112623257398841
"Dasypus_sabanicola_DASYPODIDAE_CINGULATA" 0.0644740340177548 0.0720887352056963 0.0718838667999951 0 0.128739817861837 0.000460358578448711 0.0214559683642736 0.298480998858496 0.000214559683642736 0.0312011797334439 0.113622698284994
"Dasypus_novemcinctus_DASYPODIDAE_CINGULATA" 0.0681652074988776 0.0708263846835656 0.0724528889519397 0 0.118042230267876 0.000316267771367948 0.0177839188979243 0.24545493154484 0.000177839188979243 0.0432441833384691 0.110056160145469
"Dasypus_septemcinctus_DASYPODIDAE_CINGULATA" 0.0643192910427519 0.0719452357259447 0.0717927739582069 0 0.130419559210328 0.000461467315395692 0.0214817903210066 0.299219394050882 0.000214817903210066 0.0310981993515058 0.113113820233985
"Dasypus_hybridus_DASYPODIDAE_CINGULATA" 0.064366693338629 0.072011663300946 0.0718742057088347 0 0.128340728363799 0.000464017951740761 0.0215410759188291 0.299705237872025 0.000215410759188291 0.0308134107922142 0.113800683578268
"Dasypus_pilosus_DASYPODIDAE_CINGULATA" 0.0645356416945407 0.0725299585418192 0.0720705943164316 0 0.133175447010515 0.000461689640069931 0.021486964421945 0.298137744328912 0.00021486964421945 0.030807523565595 0.113609520577998
"Dasypus_kappleri_DASYPODIDAE_CINGULATA" 0.0681907824999934 0.0710047658260462 0.0725398845700271 0 0.122342207606892 0.000319228542483533 0.0178669679152209 0.246305436259315 0.000178669679152209 0.0430072133745635 0.110676269174268
"Zaedyus_pichiy_DASYPODIDAE_CINGULATA" 0.0721081669365184 0.0732685240553737 0.0735824513840569 0 0.0782971293734534 0.000107586252076187 0.010372379287135 0.140962676453891 0.00010372379287135 0.0540292424419635 0.095509595881074
"Euphractus_sexcinctus_DASYPODIDAE_CINGULATA" 0.0788788435504974 0.0799655819334219 0.0803482113907292 0 0.0933036794308654 0.000118158138425927 0.0108700569651648 0.135286856757822 0.000108700569651648 0.0601913772048006 0.103091294943076
"Chaetophractus_vellerosus_DASYPODIDAE_CINGULATA" 0.0905131763124257 0.091711674173426 0.0922294527575635 0 0.114124567263822 0.000158298311411036 0.0125816656850767 0.136417004643291 0.000125816656850767 0.0691320095110916 0.118585317661092
"Chaetophractus_nationi_DASYPODIDAE_CINGULATA" 0.0931176399677831 0.0945364990488829 0.0949030733888923 0 0.112483081001281 0.000167277801351896 0.0129335919740765 0.136282119347995 0.000129335919740765 0.0705635180205179 0.121033100395856
"Chaetophractus_villosus_DASYPODIDAE_CINGULATA" 0.0905597176235131 0.0917174757776371 0.0922704025692634 0 0.100681089271576 0.000157962931670837 0.0125683305045196 0.136211939631293 0.000125683305045196 0.0695923098607813 0.117995950966824
