Order,Family,Genus,Species,Binomial name,Extinct or extant,Island endemicity: Strict definition,IslandEndemic_strict,Island endemicity: Classical definition,IslandEndemic_classic,,,,,,,,,,,
CARNIVORA,FELIDAE,Smilodon,populator,Smilodon_populator,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,FURIPTERIDAE,Amorphochilus,schnablii,Amorphochilus_schnablii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,FURIPTERIDAE,Furipterus,horrens,Furipterus_horrens,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Euoticus,elegantulus,Euoticus_elegantulus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Euoticus,pallidus,Euoticus_pallidus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galago,gallarum,Galago_gallarum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galago,matschiei,Galago_matschiei,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galago,moholi,Galago_moholi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galago,senegalensis,Galago_senegalensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galagoides,cocos,Galagoides_cocos,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galagoides,demidovii,Galagoides_demidovii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galagoides,granti,Galagoides_granti,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galagoides,nyasae,Galagoides_nyasae,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galagoides,orinus,Galagoides_orinus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galagoides,rondoensis,Galagoides_rondoensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galagoides,thomasi,Galagoides_thomasi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Galagoides,zanzibaricus,Galagoides_zanzibaricus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Otolemur,crassicaudatus,Otolemur_crassicaudatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Otolemur,garnettii,Otolemur_garnettii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Sciurocheirus,alleni,Sciurocheirus_alleni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PRIMATES,GALAGIDAE,Sciurocheirus,gabonensis,Sciurocheirus_gabonensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Cratogeomys,castanops,Cratogeomys_castanops,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Cratogeomys,fulvescens,Cratogeomys_fulvescens,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Cratogeomys,fumosus,Cratogeomys_fumosus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Cratogeomys,goldmani,Cratogeomys_goldmani,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Cratogeomys,merriami,Cratogeomys_merriami,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Cratogeomys,perotensis,Cratogeomys_perotensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Cratogeomys,planiceps,Cratogeomys_planiceps,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Geomys,arenarius,Geomys_arenarius,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Geomys,attwateri,Geomys_attwateri,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Geomys,breviceps,Geomys_breviceps,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Geomys,bursarius,Geomys_bursarius,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Geomys,knoxjonesi,Geomys_knoxjonesi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Geomys,personatus,Geomys_personatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Geomys,pinetis,Geomys_pinetis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Geomys,texensis,Geomys_texensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Geomys,tropicalis,Geomys_tropicalis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,cavator,Orthogeomys_cavator,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,cherriei,Orthogeomys_cherriei,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,cuniculus,Orthogeomys_cuniculus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,dariensis,Orthogeomys_dariensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,grandis,Orthogeomys_grandis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,heterodus,Orthogeomys_heterodus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,hispidus,Orthogeomys_hispidus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,lanius,Orthogeomys_lanius,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,matagalpae,Orthogeomys_matagalpae,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,thaeleri,Orthogeomys_thaeleri,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Orthogeomys,underwoodi,Orthogeomys_underwoodi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Pappogeomys,alcorni,Pappogeomys_alcorni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Pappogeomys,bulleri,Pappogeomys_bulleri,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Thomomys,bottae,Thomomys_bottae,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Thomomys,bulbivorus,Thomomys_bulbivorus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Thomomys,clusius,Thomomys_clusius,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Thomomys,idahoensis,Thomomys_idahoensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Thomomys,mazama,Thomomys_mazama,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Thomomys,monticola,Thomomys_monticola,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Thomomys,talpoides,Thomomys_talpoides,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Thomomys,townsendii,Thomomys_townsendii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Thomomys,umbrinus,Thomomys_umbrinus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GEOMYIDAE,Zygogeomys,trichopus,Zygogeomys_trichopus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CETARTIODACTYLA,GIRAFFIDAE,Giraffa,camelopardalis,Giraffa_camelopardalis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CETARTIODACTYLA,GIRAFFIDAE,Okapia,johnstoni,Okapia_johnstoni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Chaetocauda,sichuanensis,Chaetocauda_sichuanensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Dryomys,laniger,Dryomys_laniger,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Dryomys,niethammeri,Dryomys_niethammeri,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Dryomys,nitedula,Dryomys_nitedula,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Eliomys,melanurus,Eliomys_melanurus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Eliomys,munbyanus,Eliomys_munbyanus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Eliomys,quercinus,Eliomys_quercinus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Glis,glis,Glis_glis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,angolensis,Graphiurus_angolensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,christyi,Graphiurus_christyi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,crassicaudatus,Graphiurus_crassicaudatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,johnstoni,Graphiurus_johnstoni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,kelleni,Graphiurus_kelleni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,lorraineus,Graphiurus_lorraineus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,microtis,Graphiurus_microtis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,monardi,Graphiurus_monardi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,murinus,Graphiurus_murinus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,nagtglasii,Graphiurus_nagtglasii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,ocularis,Graphiurus_ocularis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,platyops,Graphiurus_platyops,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,rupicola,Graphiurus_rupicola,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Graphiurus,surdus,Graphiurus_surdus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Muscardinus,avellanarius,Muscardinus_avellanarius,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Myomimus,personatus,Myomimus_personatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Myomimus,roachi,Myomimus_roachi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Myomimus,setzeri,Myomimus_setzeri,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,GLIRIDAE,Selevinia,betpakdalaensis,Selevinia_betpakdalaensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CINGULATA,GLYPTODONTIDAE,Doedicurus,clavicaudatus,Doedicurus_clavicaudatus,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CINGULATA,GLYPTODONTIDAE,Glyptodon,clavipes,Glyptodon_clavipes,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CINGULATA,GLYPTODONTIDAE,Glyptodon,reticulatus,Glyptodon_reticulatus,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CINGULATA,GLYPTODONTIDAE,Glyptotherium,cylindricum,Glyptotherium_cylindricum,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CINGULATA,GLYPTODONTIDAE,Glyptotherium,floridanum,Glyptotherium_floridanum,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CINGULATA,GLYPTODONTIDAE,Hoplophorus,euphractus,Hoplophorus_euphractus,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CINGULATA,GLYPTODONTIDAE,Neosclerocalyptus,paskoenis,Neosclerocalyptus_paskoenis,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CINGULATA,GLYPTODONTIDAE,Neuryurus,trabeculatus,Neuryurus_trabeculatus,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CINGULATA,GLYPTODONTIDAE,Panochthus,tuberculatus,Panochthus_tuberculatus,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PROBOSCIDEA,GOMPHOTHERIIDAE,Cuvieronius,hyodon,Cuvieronius_hyodon,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PROBOSCIDEA,GOMPHOTHERIIDAE,Stegomastodon,platensis,Stegomastodon_platensis,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
PROBOSCIDEA,GOMPHOTHERIIDAE,Stegomastodon,waringi,Stegomastodon_waringi,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Atilax,paludinosus,Atilax_paludinosus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Bdeogale,crassicauda,Bdeogale_crassicauda,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Bdeogale,jacksoni,Bdeogale_jacksoni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Bdeogale,nigripes,Bdeogale_nigripes,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Bdeogale,omnivora,Bdeogale_omnivora,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Crossarchus,alexandri,Crossarchus_alexandri,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Crossarchus,ansorgei,Crossarchus_ansorgei,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Crossarchus,obscurus,Crossarchus_obscurus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Crossarchus,platycephalus,Crossarchus_platycephalus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Cynictis,penicillata,Cynictis_penicillata,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Dologale,dybowskii,Dologale_dybowskii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Helogale,hirtula,Helogale_hirtula,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Helogale,parvula,Helogale_parvula,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,brachyurus,Herpestes_brachyurus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,edwardsii,Herpestes_edwardsii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,flavescens,Herpestes_flavescens,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,fuscus,Herpestes_fuscus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,ichneumon,Herpestes_ichneumon,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,javanicus,Herpestes_javanicus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,naso,Herpestes_naso,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,ochraceus,Herpestes_ochraceus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,pulverulentus,Herpestes_pulverulentus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,sanguineus,Herpestes_sanguineus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,smithii,Herpestes_smithii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,urva,Herpestes_urva,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,vitticollis,Herpestes_vitticollis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Ichneumia,albicauda,Ichneumia_albicauda,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Liberiictis,kuhni,Liberiictis_kuhni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Mungos,gambianus,Mungos_gambianus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Mungos,mungo,Mungos_mungo,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Paracynictis,selousi,Paracynictis_selousi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Rhynchogale,melleri,Rhynchogale_melleri,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Suricata,suricatta,Suricata_suricatta,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,arenarius,Chaetodipus_arenarius,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,artus,Chaetodipus_artus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,baileyi,Chaetodipus_baileyi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,californicus,Chaetodipus_californicus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,dalquesti,Chaetodipus_dalquesti,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,eremicus,Chaetodipus_eremicus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,fallax,Chaetodipus_fallax,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,formosus,Chaetodipus_formosus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,goldmani,Chaetodipus_goldmani,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,hispidus,Chaetodipus_hispidus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,intermedius,Chaetodipus_intermedius,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,lineatus,Chaetodipus_lineatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,nelsoni,Chaetodipus_nelsoni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,penicillatus,Chaetodipus_penicillatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,pernix,Chaetodipus_pernix,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,rudinoris,Chaetodipus_rudinoris,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Chaetodipus,spinatus,Chaetodipus_spinatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Dipodomys,agilis,Dipodomys_agilis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Dipodomys,californicus,Dipodomys_californicus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Dipodomys,compactus,Dipodomys_compactus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Dipodomys,deserti,Dipodomys_deserti,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Dipodomys,elator,Dipodomys_elator,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Dipodomys,gravipes,Dipodomys_gravipes,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Dipodomys,heermanni,Dipodomys_heermanni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Dipodomys,ingens,Dipodomys_ingens,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
