"harmMeans" "medians" "means" "Count.of.NA" "range" "variance" "stdev" "cv" "sterror" "low95" "high95"
"Scapanus_townsendii_TALPIDAE_EULIPOTYPHLA" 0.104347391577983 0.105145837557796 0.105869668676127 0 0.0856028973516013 0.000159187040525623 0.0126169346723213 0.119174215146725 0.000126169346723213 0.081139318048407 0.130559287651813
"Scapanus_orarius_TALPIDAE_EULIPOTYPHLA" 0.104361852757485 0.105180688402017 0.105895348560879 0 0.0874634433778073 0.000160554264172579 0.0126710009143942 0.119655878058796 0.000126710009143942 0.0810709657161026 0.130719595919135
"Scaptonyx_fusicaudus_TALPIDAE_EULIPOTYPHLA" 0.0455488900590695 0.045342322172497 0.047190506447485 0 0.117126868634026 0.000114297618401188 0.0106910064260194 0.226549940461366 0.000106910064260194 0.0345221147243132 0.0769115736789915
"Scapanus_latimanus_TALPIDAE_EULIPOTYPHLA" 0.0943674538649388 0.0949799587387757 0.0959494100417933 0 0.0962347979145718 0.000152240717402716 0.0123385865236953 0.128594709632096 0.000123385865236953 0.0722376156980036 0.121496126840714
"Scapanulus_oweni_TALPIDAE_EULIPOTYPHLA" 0.0438750116081441 0.044288286679668 0.0446067343185677 0 0.0432672598865506 3.24484993986844e-05 0.0056963584331294 0.127701758941772 5.6963584331294e-05 0.0338611057161371 0.0564488896960487
"Urotrichus_talpoides_TALPIDAE_EULIPOTYPHLA" 0.0658523770542224 0.066004014537666 0.0677681240028936 0 0.0863641088890779 0.000142323268820776 0.0119299316352096 0.176040458707404 0.000119299316352096 0.0492803835979334 0.0969540503281477
"Dymecodon_pilirostris_TALPIDAE_EULIPOTYPHLA" 0.0659048251464627 0.0658238407149971 0.0680620941731013 0 0.0861113471158139 0.000165589458650096 0.0128681567697202 0.18906495496587 0.000128681567697202 0.0485122191042647 0.100655465113408
"Desmana_moschata_TALPIDAE_EULIPOTYPHLA" 0.0539243960888551 0.0536269311326658 0.0561290731681498 0 0.090868242666865 0.000144127872288775 0.0120053268297358 0.213887850842835 0.000120053268297358 0.0389831210176704 0.0871644256864455
"Neurotrichus_gibbsii_TALPIDAE_EULIPOTYPHLA" 0.0755422332666771 0.0800007169068068 0.0807407588999123 0 0.131733788663521 0.000398584921881104 0.0199645917033408 0.247267823282281 0.000199645917033408 0.0431569566154404 0.125774879953991
"Galemys_pyrenaicus_TALPIDAE_EULIPOTYPHLA" 0.0542700255326501 0.0536810024594162 0.0567224564793947 0 0.107348204017962 0.000164314288133346 0.0128185134915616 0.225986571935898 0.000128185134915616 0.0389914023908594 0.0899142405881031
"Condylura_cristata_TALPIDAE_EULIPOTYPHLA" 0.040905415610915 0.0411754659818188 0.0416019654429212 0 0.0474419409723909 3.00584414001623e-05 0.0054825579249254 0.131786031418337 5.4825579249254e-05 0.0315216534679362 0.0530063271008376
"Talpa_occidentalis_TALPIDAE_EULIPOTYPHLA" 0.183934347561008 0.185432040215325 0.186587820802892 0 0.152215925346897 0.000484139616550304 0.0220031728746175 0.117923950126741 0.000220031728746175 0.143245888043311 0.229947485743509
"Talpa_europaea_TALPIDAE_EULIPOTYPHLA" 0.183934347561008 0.185432040215325 0.186587820802892 0 0.152215925346897 0.000484139616550304 0.0220031728746175 0.117923950126741 0.000220031728746175 0.143245888043311 0.229947485743509
"Talpa_caeca_TALPIDAE_EULIPOTYPHLA" 0.158185723271754 0.159508227619538 0.16057098335493 0 0.144628264278005 0.000377553358922618 0.0194307323310939 0.121010234384277 0.000194307323310939 0.123069727207044 0.199495254869808
"Talpa_romana_TALPIDAE_EULIPOTYPHLA" 0.157905467667694 0.15925691583012 0.16029619411346 0 0.144628264278005 0.00037810337918035 0.0194448805391123 0.121305940210589 0.000194448805391123 0.122938051150105 0.199111683661954
"Talpa_stankovici_TALPIDAE_EULIPOTYPHLA" 0.148357078046554 0.149587916586755 0.150816186191347 0 0.137928530844987 0.000375450805321527 0.019376552978317 0.128477940383224 0.00019376552978317 0.116796994118431 0.192715562322732
"Talpa_levantis_TALPIDAE_EULIPOTYPHLA" 0.148672744898642 0.149783089257345 0.151123167784648 0 0.137105206243117 0.00037536391894186 0.0193743107991448 0.128202122038319 0.000193743107991448 0.117326754160392 0.193362454238949
